0,1,2,3,4,5,6,7
-1.2012808926614185,0.6541854009248008,-1.1907468712322395,0.153887600779253,0.13887332477440217,-0.8001500968918327,-0.9996132276010811,-1.2316726344310536
1.1868321160824047,-0.8838761969939479,0.8635823348203397,-0.17237557519132246,-0.6477316863473821,0.08361747730278656,1.0003869220496884,1.188375916889055
0.06728473758330039,-0.3920336021017056,0.8842301693032972,-0.17237557519132246,-1.0377837579780187,0.8676951730394581,1.0003869220496884,-1.364182497471636
-0.3148133438157113,0.029554955691474406,0.8006228257687653,-0.11479972060827978,-0.9012655329072958,0.7657650725936906,1.0003869220496884,-0.9178334851244113
-1.7591440915039755,-0.0703576080583818,0.46301434585096485,0.6912622435543184,-0.5372169327187014,0.30763967608469284,1.0003869220496884,0.9163819874899652
1.1486223079425035,-1.4931305297120032,0.6653631237839482,-0.3259111874127698,-0.30058534259611536,1.9878061669489886,1.0003869220496884,-1.5838699019862856
-0.7809730031225055,-0.7812615548941275,-1.5811212679618254,0.5377266313328711,0.13887332477440217,-0.2524158208700724,1.0003869220496884,-0.14369691683469354
0.21248200851492482,-0.5268158436058584,-0.47026777277871307,-0.28752728435740793,-0.1354632989391456,-0.8124713178248376,-0.9996132276010811,1.188375916889055
-0.1352272455581758,0.586665609775107,-0.30921466381164503,0.24236249732186188,-0.15639609344998995,-0.4081112490234969,-0.9996132276010811,1.1430435953225402
0.23540789339886553,0.41376476297682047,0.12026029343387087,-0.4817498338175387,0.5118931226105011,-0.2636169308091675,-0.9996132276010811,1.6974927590976083
0.43791987654034176,0.03193535804739494,-1.036018437611748,-2.149146582542456,2.227602168356462,-1.2605157153886497,-0.9996132276010811,-0.9178334851244113
0.3882471259584702,-1.0257353103670537,-0.5487295438139516,0.8831817588311274,0.264340074482257,-0.3644269202610255,1.0003869220496884,1.6974927590976083
-0.4523686531193555,-1.3435511924818575,2.015731498969367,-1.093589248520006,-0.8700613671768449,1.3157395706032706,1.0003869220496884,0.1561938258360983
-1.25095364324329,0.0737532372730274,0.07896462446795588,0.2114634553622957,0.5224245285445283,-0.3644269202610255,-0.9996132276010811,-1.3362856841999344
0.9804991521269383,2.2560031808629364,-0.19771635760367456,-0.2107594782466843,0.561429735707592,-0.3644269202610255,-0.9996132276010811,1.6974927590976083
1.1715481928264442,-0.6117383060332959,0.5951604865418928,0.4801507767498283,-0.34869176476389374,-0.3644269202610255,1.0003869220496884,1.3452954915423765
-0.05116566765039322,0.3915691193878312,0.2606655679179814,-1.8420753580995615,1.8180474931442934,-1.9325823117343681,-0.9996132276010811,-0.4575360661413358
0.059642775955320165,0.4282401827087701,-0.21010505829344905,0.6144944374435947,-0.2037224114745071,-1.036493516606744,-0.9996132276010811,0.7455140062007931
-0.6357757321908811,0.3918907953818742,-0.7717261562298923,1.8811632382705348,0.13887332477440217,-0.4764380196519787,-0.9996132276010811,0.47352007680170327
0.7856291306134424,-1.0839586652888953,0.10374202584750487,0.4993427282775093,-0.9116669214841129,0.7556840736485054,1.0003869220496884,1.6626217425079814
-0.15051116881413626,-1.0961823530625414,2.7631831072524276,-0.2107594782466843,-1.2438612691562052,0.30763967608469284,1.0003869220496884,-0.4470747611644477
0.24304985502684578,-0.19259448579484498,-1.2548854831310972,-0.4602548481065361,0.3221977984408015,-1.1485046159976966,-0.9996132276010811,0.609517041501248
-0.7504051566105846,0.5395400766477599,-0.20597549139685756,1.6700517714660448,-0.01129672280339289,-0.3644269202610255,-0.9996132276010811,1.4708311512650336
